Price,Close,High,Low,Open,Volume,SMA_14,RSI_14,MACD
2025-07-10,65.97000122070312,66.54000091552734,65.51000213623047,66.0,31012486.0,65.5649997166225,63.35283687481805,0.5567282084459322
2025-07-11,65.91999816894531,66.26000213623047,65.25,65.97000122070312,32762054.0,65.78857094900948,65.8561113597556,0.5301060105668967
2025-07-14,65.44000244140625,66.44000244140625,65.26000213623047,66.22000122070312,37954638.0,65.86357116699219,56.00001743861606,0.4649168116207534
2025-07-15,67.16999816894531,67.4000015258789,65.47000122070312,65.47000122070312,68141681.0,66.06714248657227,63.68875869483803,0.5465498128014303
2025-07-16,67.02999877929688,68.30000305175781,66.8499984741211,67.30000305175781,52713937.0,66.2457139151437,62.08897913647619,0.593110761984704
2025-07-17,66.26000213623047,67.13999938964844,66.05000305175781,67.0999984741211,31477927.0,66.16999980381557,43.62981628913966,0.5614068074878418
2025-07-18,65.05999755859375,66.58999633789062,64.7699966430664,66.26000213623047,37155281.0,65.97999954223633,35.41663878143781,0.43444286762910167
2025-07-21,66.41999816894531,66.5,65.0,65.23999786376953,35813725.0,65.92428534371513,46.0843401180872,0.4385088566837396
2025-07-22,66.58000183105469,66.77999877929688,65.69999694824219,66.68000030517578,35735857.0,66.05214255196708,61.60830822361748,0.44946103361351675
2025-07-23,65.9800033569336,66.44000244140625,65.5199966430664,66.0999984741211,32844030.0,66.1028573172433,54.533886001477164,0.4050566098125046
2025-07-24,65.31999969482422,66.23999786376953,65.05000305175781,65.9800033569336,25857103.0,66.08785738263812,48.724185912416814,0.3130009245601002
2025-07-25,63.619998931884766,65.31999969482422,62.83000183105469,65.30000305175781,55135489.0,65.92642893110003,38.20460861348578,0.10169796585653046
2025-07-28,60.849998474121094,63.54999923706055,60.650001525878906,63.5,63833967.0,65.54000009809222,27.401824935688737,-0.28598043392779005
2025-07-29,61.790000915527344,62.61000061035156,59.95000076293945,60.689998626708984,53322991.0,65.2435714176723,33.51866474123999,-0.5114720859095456
2025-07-30,61.209999084472656,62.04999923706055,61.0099983215332,61.97999954223633,26142390.0,64.90357126508441,31.887368365435023,-0.728578545228288
2025-07-31,61.599998474121094,62.02000045776367,59.779998779296875,60.04999923706055,52270070.0,64.59499985831124,33.97626624995543,-0.8592622467142874
2025-08-01,65.94999694824219,66.80000305175781,62.29999923706055,62.29999923706055,282885799.0,64.63142803737095,51.46972428653093,-0.6048491744818207
2025-08-04,65.0,66.80999755859375,64.6500015258789,66.5999984741211,72002898.0,64.47642816816058,43.452030145533975,-0.4744130576411436
2025-08-05,65.44000244140625,66.0999984741211,64.87000274658203,65.0,49369073.0,64.3628570011684,45.28750634274999,-0.33171319233879615
2025-08-06,65.26000213623047,65.8499984741211,64.56999969482422,65.77999877929688,47280146.0,64.29142842973981,46.928749577056344,-0.23049009495252903
2025-08-07,64.20999908447266,65.26000213623047,62.209999084472656,64.80999755859375,75542321.0,64.23071425301688,47.365164864324115,-0.23231850887897565
2025-08-08,63.189998626708984,64.5199966430664,62.959999084472656,64.5,44361456.0,64.0,39.7720170552348,-0.3124710804221138
2025-08-11,63.31999969482422,64.77999877929688,62.88999938964844,63.20000076293945,56446107.0,63.76714270455496,39.65736003748858,-0.36133729963991357
2025-08-12,63.130001068115234,64.94999694824219,62.56999969482422,64.19999694824219,98199194.0,63.56357111249651,40.71661092076295,-0.4106615806489913
2025-08-13,60.380001068115234,63.79999923706055,60.099998474121094,63.150001525878906,173116275.0,63.21071406773159,35.837164981004165,-0.6639992756771989
2025-08-14,60.060001373291016,60.9900016784668,60.0,60.68000030517578,61474611.0,62.95642852783203,38.91657407042318,-0.880443322643373
2025-08-18,58.06999969482422,61.63999938964844,56.619998931884766,61.5,175241892.0,62.757857186453684,40.903149171077615,-1.198735022421701
2025-08-19,59.59000015258789,59.75,57.720001220703125,58.25,100339049.0,62.600714274815154,43.06431226631678,-1.3131944655327317
2025-08-20,59.849998474121094,60.349998474121094,59.20000076293945,59.650001525878906,59028795.0,62.503571374075754,45.624193918184815,-1.3671648814600061
2025-08-21,58.15999984741211,60.2400016784668,58.0099983215332,60.15999984741211,53042863.0,62.257857186453684,39.7862274479245,-1.5286838740583306
2025-08-22,58.5099983215332,59.290000915527344,58.060001373291016,58.38999938964844,67410588.0,61.72642871311733,21.028043075180733,-1.6098890882831611
2025-08-25,57.43000030517578,59.040000915527344,57.36000061035156,59.040000915527344,55015151.0,61.18571444920131,20.817274547589307,-1.7413187806384371
2025-08-26,56.970001220703125,57.45000076293945,56.61000061035156,57.040000915527344,54251386.0,60.58071436200823,17.397988400264296,-1.8611417568218585
2025-08-28,56.31999969482422,57.310001373291016,55.88999938964844,57.310001373291016,57742437.0,59.94214275905064,16.79047901377882,-1.9856625378696222
2025-08-29,56.43000030517578,57.150001525878906,55.529998779296875,56.349998474121094,66053084.0,59.38642856052944,18.929709004333276,-2.0518179439858955
2025-09-01,57.86000061035156,57.97999954223633,56.56999969482422,56.900001525878906,62787374.0,59.005714416503906,29.38901986445873,-1.9661924635332184
2025-09-02,58.25,59.099998474121094,57.900001525878906,58.45000076293945,72989341.0,58.64357158115932,30.78088821457638,-1.845589159006792
2025-09-03,57.9900016784668,58.720001220703125,57.900001525878906,58.25,44161578.0,58.276428767613005,30.61839547897773,-1.7508076422607388
2025-09-04,57.41999816894531,58.900001525878906,57.27000045776367,58.7400016784668,45523685.0,58.06499998910086,36.6425838037152,-1.7020667607575888
2025-09-05,57.869998931884766,58.150001525878906,57.29999923706055,57.63999938964844,36924536.0,57.90857124328613,40.231924084455564,-1.6085851914735443
2025-09-08,57.45000076293945,58.25,57.349998474121094,58.099998474121094,31288449.0,57.86428560529436,46.78423642903017,-1.5505173180019227
2025-09-09,57.060001373291016,57.75,57.0,57.72999954223633,28437335.0,57.68357140677316,35.13513271210357,-1.5184638947354117
2025-09-10,57.56999969482422,58.029998779296875,57.209999084472656,57.29999923706055,37061910.0,57.5207143511091,36.98630017680001,-1.4353627551907877
2025-09-11,56.939998626708984,58.040000915527344,56.880001068115234,57.56999969482422,35651527.0,57.43357140677316,42.07791101149958,-1.4041541099249457
2025-09-12,57.11000061035156,57.41999816894531,56.72999954223633,57.2599983215332,30872715.0,57.33357157026018,40.69150514654371,-1.3501397240850679
2025-09-15,58.06999969482422,58.45000076293945,57.20000076293945,57.38999938964844,47861584.0,57.37928581237793,54.32431930865328,-1.215853429590652
2025-09-16,58.97999954223633,59.650001525878906,58.290000915527344,58.29999923706055,83962341.0,57.52285712105887,62.80253334700468,-1.0241949098417464
2025-09-17,59.290000915527344,60.08000183105469,58.75,60.0,63663995.0,57.73500006539481,69.77363765567364,-0.8376339097777432
2025-09-18,59.08000183105469,59.65999984741211,58.75,59.40999984741211,34615017.0,57.924285888671875,67.41130954887323,-0.6986742622236761
2025-09-19,60.400001525878906,60.61000061035156,59.060001373291016,59.25,84643232.0,58.10571452549526,66.93333943684895,-0.4765415226756957
2025-09-22,59.93000030517578,60.970001220703125,59.66999816894531,60.400001525878906,62077740.0,58.22571454729353,61.08179353132177,-0.3345682027705408
2025-09-23,58.75,60.130001068115234,58.630001068115234,60.0,43152416.0,58.28000014168875,54.47057635561938,-0.3136538801492321
2025-09-24,57.5,58.880001068115234,57.36000061035156,58.779998779296875,36883372.0,58.28571455819266,50.435739806073755,-0.39340871137014943
2025-09-25,56.63999938964844,58.20000076293945,56.45000076293945,57.5,38206699.0,58.19785744803293,43.587072353151065,-0.520015437381879
2025-09-26,55.279998779296875,57.22999954223633,55.150001525878906,56.959999084472656,54393034.0,58.04285730634417,39.6960994820635,-0.7217727165657593
2025-09-29,55.279998779296875,56.36000061035156,55.150001525878906,55.70000076293945,49687799.0,57.915714263916016,41.222869667184696,-0.871619328842975
2025-09-30,55.04999923706055,55.459999084472656,54.40999984741211,55.380001068115234,57639009.0,57.73571423121861,37.22109874838523,-0.9974350788244024
2025-10-01,55.18000030517578,55.36000061035156,54.599998474121094,55.04999923706055,46144026.0,57.61000006539481,40.59830400922047,-1.074271435013486
2025-10-03,54.459999084472656,55.47999954223633,53.849998474121094,55.439998626708984,69042422.0,57.42071424211775,36.629664245175235,-1.1796644446762556
2025-10-06,54.11000061035156,55.16999816894531,53.91999816894531,55.0,45009790.0,57.137857164655415,28.709689327875168,-1.2767139522373583
2025-10-07,54.0099983215332,54.79999923706055,53.95000076293945,54.349998474121094,50646458.0,56.78285707746233,20.730282655854325,-1.3461778350215994
2025-10-08,52.77000045776367,54.13999938964844,52.65999984741211,54.130001068115234,60453406.0,56.31714275905064,15.392786174114576,-1.4841772555661166
2025-10-09,53.16999816894531,53.529998779296875,52.54999923706055,52.79999923706055,63749358.0,55.89499964032854,19.25076333635546,-1.5434741094532711
2025-10-10,54.310001373291016,54.75,53.22999954223633,53.29999923706055,58987213.0,55.45999962942941,17.70945126230825,-1.4814018834118912
2025-10-13,54.349998474121094,54.47999954223633,53.720001220703125,54.290000915527344,44487704.0,55.06142807006836,18.999989827473954,-1.4126970728185313
2025-10-14,53.95000076293945,54.70000076293945,53.619998931884766,54.650001525878906,40526897.0,54.71857098170689,20.802915135025003,-1.3746780548944173
2025-10-15,53.72999954223633,54.599998474121094,53.58000183105469,54.209999084472656,56703266.0,54.449285234723774,23.78302379809159,-1.346775183187809
2025-10-16,53.61000061035156,54.20000076293945,53.40999984741211,53.93000030517578,48868416.0,54.23285675048828,26.511626256484988,-1.3191386579476543
2025-10-17,52.91999816894531,53.95000076293945,52.0,53.61000061035156,173663310.0,54.06428527832031,29.58476549506598,-1.3374961203024682
2025-10-20,53.09000015258789,53.689998626708984,52.91999816894531,53.189998626708984,34409429.0,53.90785680498396,31.59665255549423,-1.3230752146738993
2025-10-21,54.18000030517578,54.34000015258789,53.400001525878906,53.599998474121094,22821584.0,53.84571402413504,43.61234393213986,-1.2097474249900984
2025-10-23,54.529998779296875,55.25,54.220001220703125,54.540000915527344,76480331.0,53.79928534371512,45.37694424789134,-1.0792514445388335
2025-10-24,53.81999969482422,55.18000030517578,53.650001525878906,54.68000030517578,44370005.0,53.75357110159738,45.44159760902052,-1.0213499458578639
2025-10-27,53.709999084472656,54.15999984741211,53.630001068115234,54.099998474121094,24719719.0,53.7249995640346,47.050135708723616,-0.973121185655998
2025-10-28,56.220001220703125,56.470001220703125,53.599998474121094,53.709999084472656,134473878.0,53.88285691397531,62.0239566344818,-0.7240173292098717
2025-10-29,58.189998626708984,58.779998779296875,55.97999954223633,56.439998626708984,154967971.0,54.26999964032854,77.31854420050544,-0.3634487901566317
2025-10-30,58.5099983215332,59.33000183105469,57.91999816894531,58.5,83463327.0,54.65142822265625,77.1341466960419,-0.05128316378812059
2025-10-31,59.29999923706055,60.18000030517578,58.65999984741211,58.779998779296875,108026021.0,55.00785664149693,76.29082711820257,0.2568954844775746
2025-11-03,59.2400016784668,59.880001068115234,58.529998779296875,59.470001220703125,75149800.0,55.35714258466448,75.70980056470366,0.4906322784790831
2025-11-04,59.9900016784668,61.369998931884766,58.83000183105469,59.59000015258789,317089760.0,55.788571221487864,80.62880599209205,0.7279972050787933
2025-11-05,59.9900016784668,59.9900016784668,59.9900016784668,59.9900016784668,0.0,56.23571423121861,82.46889280383432,0.9056706124708356
2025-11-06,59.61000061035156,61.5,59.459999084472656,61.5,147235071.0,56.66428565979004,80.30302563244973,1.0042389163902143
2025-11-07,57.380001068115234,59.5,56.93000030517578,59.5,122840652.0,56.98285729544504,69.49302200420351,0.8921287760188505
2025-11-10,57.43000030517578,58.20000076293945,57.0099983215332,57.900001525878906,63054794.0,57.29285730634417,69.16961895810874,0.7981150293849311
2025-11-11,57.81999969482422,58.04999923706055,56.86000061035156,57.599998474121094,50483890.0,57.55285726274763,67.1374814653042,0.7464732700353238
2025-11-12,58.47999954223633,58.95000076293945,57.66999816894531,58.20000076293945,53042828.0,57.83500017438616,68.06954268640631,0.750155944754006
2025-11-13,57.58000183105469,58.34000015258789,57.40999984741211,58.290000915527344,40221624.0,58.10357175554548,66.90649184916845,0.6726977563082315
2025-11-14,57.68000030517578,58.290000915527344,57.029998779296875,57.5,41214942.0,58.38714327130999,67.8668034602176,0.6123221563867745
2025-11-17,57.70000076293945,58.15999984741211,57.5,57.79999923706055,36049802.0,58.49285752432687,58.584692781585346,0.5596367837754883
2025-11-18,56.900001525878906,57.880001068115234,56.70000076293945,57.880001068115234,29797672.0,58.40071487426758,41.34229335714662,0.4481638400692134
2025-11-19,56.529998779296875,57.08000183105469,56.29999923706055,56.95000076293945,35976206.0,58.25928633553641,36.79999633788877,0.3262043193176467
2025-11-20,56.70000076293945,57.150001525878906,56.52000045776367,56.599998474121094,37658777.0,58.07357215881348,31.104654708768805,0.24049597190466443
2025-11-21,55.099998474121094,56.720001220703125,55.0,56.66999816894531,42894379.0,57.777857644217356,25.415663723188956,0.04296935220920517
2025-11-24,54.61000061035156,55.540000915527344,54.400001525878906,55.099998474121094,96347031.0,57.393571853637695,17.03430656422458,-0.1513657988182402
2025-11-25,54.189998626708984,54.95000076293945,54.11000061035156,54.5,36680917.0,56.97928592136928,16.20045562947827,-0.3354021489016219
2025-11-26,55.58000183105469,55.689998626708984,54.13999938964844,54.20000076293945,43866679.0,56.69142886570522,28.9885447751398,-0.36488447925958667
2025-11-27,54.93000030517578,55.900001525878906,54.810001373291016,55.70000076293945,28645872.0,56.51642881120954,34.70662332868997,-0.43567691702600087
2025-11-28,54.0099983215332,55.0,53.75,55.0,52551047.0,56.272142955235076,30.74325093509394,-0.5595665701873997
2025-12-01,53.720001220703125,54.7400016784668,53.52000045776367,54.29999923706055,33170385.0,55.97928592136928,26.65150636984461,-0.6733879581129756
2025-12-02,53.41999816894531,54.099998474121094,53.209999084472656,53.75,41115861.0,55.61785725184849,19.952520211756237,-0.7788221897263625
2025-12-03,52.59000015258789,53.650001525878906,52.220001220703125,53.43000030517578,42825048.0,55.26142856052944,20.119785920357444,-0.9187625583667725
2025-12-04,50.849998474121094,52.84000015258789,50.599998474121094,52.650001525878906,76794810.0,54.77357128688267,15.815851554630285,-1.1567357724400438
2025-12-05,51.7400016784668,52.150001525878906,50.75,51.130001068115234,61141969.0,54.3478570665632,22.559896982248688,-1.25900244212297
2025-12-08,51.779998779296875,53.0,51.56999969482422,52.0099983215332,97482417.0,53.98214258466448,24.653486213098518,-1.321587643180159
2025-12-09,52.54999923706055,52.77000045776367,51.0,51.9900016784668,64804664.0,53.69785690307617,31.047641883877105,-1.2941362668286587
2025-12-10,51.540000915527344,53.20000076293945,51.349998474121094,52.79999923706055,59123651.0,53.32928548540388,27.248693534361678,-1.3384504532644144
2025-12-11,52.040000915527344,52.439998626708984,51.31999969482422,51.70000076293945,52982896.0,53.11071423121861,35.058613686113176,-1.3180305086968218
2025-12-12,53.02000045776367,53.099998474121094,52.5,52.5,42524157.0,52.99714279174805,42.59087096981769,-1.2088350842709232
2025-12-15,53.13999938964844,53.349998474121094,52.54999923706055,52.9900016784668,30122901.0,52.92214284624372,44.96644859871192,-1.0999346508037462
2025-12-16,52.66999816894531,53.13999938964844,52.25,53.13999938964844,33821093.0,52.71428544180734,34.70029964019109,-1.039571905427671
2025-12-17,51.939998626708984,52.650001525878906,51.79999923706055,52.599998474121094,30348315.0,52.50071389334543,34.41083612673387,-1.038665764637031
2025-12-18,51.779998779296875,52.0,51.31999969482422,51.90999984741211,30872497.0,52.34142821175711,37.37259318685411,-1.0388826989719746
2025-12-19,52.59000015258789,52.75,51.540000915527344,51.79999923706055,37121138.0,52.26071384974888,43.95721501872465,-0.9625980485277381
2025-12-22,53.5099983215332,53.7400016784668,52.79999923706055,52.900001525878906,38903607.0,52.26714243207659,50.45135494485523,-0.8184709265996943
2025-12-23,53.619998931884766,53.84000015258789,53.31999969482422,53.5099983215332,30259539.0,52.34071377345494,55.5675609691723,-0.687448535356225
2025-12-24,53.29999923706055,55.04999923706055,53.15999984741211,53.59000015258789,44076962.0,52.51571382795061,65.64496413550314,-0.6024885345633493
